Rock_Type,Porosity,Permeability,Trap_Type,Seismic_Score,Proximity_to_Oil_Field,Estimated_Reservoir_Depth,Oil_Presence
Sandstone,25.786691907538103,,Dome,,3.105721945346567,2624.0,0
Sandstone,7.090282299846288,541.4315334085525,Fault,0.9992460918840256,,,1
Sandstone,,63.06364494937564,Anticline,,4.757712175511338,,1
Shale,22.417084141186507,804.1395872452761,Dome,0.6078720109915183,,3233.0,0
Limestone,21.806307184193148,213.847490466518,Anticline,0.0114924696335375,,,0
Limestone,,432.6516291392159,Fault,,,634.0,1
Limestone,24.756341137788933,,Fault,0.2858381446639287,2.298554842241844,2076.0,0
Limestone,18.62456410517676,751.8647772526306,Fault,,0.6152509658312894,3547.0,0
Sandstone,8.467874112387985,,None,,4.298814972946715,1223.0,0
Limestone,18.97416607234432,121.56661785681082,None,,3.309021753412085,2268.0,0
Shale,26.054284536083088,,None,0.5521956513689377,2.4728243510482355,,0
Shale,0.094227181,,Dome,0.023322331562675,2.863270527128392,2561.0,0
Shale,,921.2373354401824,Fault,,0.9887090040057578,,0
Limestone,25.19993282,763.2358988142303,Dome,,0.06784785,1165.0,1
Limestone,18.45193889573434,813.3302469090371,Fault,0.2585303612677231,4.808957519056091,2837.0,0
Shale,8.134267601417642,284.77640161763554,Dome,,1.2237197029941504,,0
Limestone,0.1187982903642825,,Fault,,2.9026330776229914,,1
Limestone,7.174276363035696,526.0537946881796,Fault,0.6656648349426617,1.6162573800029556,3465.0,0
Sandstone,,,Anticline,,3.746637568412278,,0
Limestone,25.71574971178766,604.2700379143639,Fault,,,1344.0,1
Shale,,,Dome,,0.2833365443885993,,0
Sandstone,17.957853222140123,,Dome,,0.043963065,,1
Sandstone,,,None,0.2464342807936556,,,0
Sandstone,,,None,0.3052290446498356,4.462426012788093,2843.0,0
Limestone,17.49828591,519.9235745368777,Dome,0.569944716,1.0700142391000749,2198.0,0
Sandstone,,,Anticline,,,1305.0,0
Shale,27.93077978925203,254.20024017649428,None,,2.9739728569287847,3590.0,0
Limestone,15.707594556643588,,None,0.8614449345657882,3.9322170196089967,,1
Sandstone,15.200573725620083,137.78190517166723,Fault,0.012976671,4.804380675599667,,0
Shale,4.937978210987241,,Fault,0.7005988109481615,,,0
Shale,,,Anticline,0.047751941,4.723546118629061,,0
Sandstone,12.567876718122568,301.6513241351766,None,0.5147444939556894,4.390289763959169,,0
Sandstone,,321.3785857562815,Dome,0.916000543,0.3559914724276619,4962.0,1
Sandstone,7.2021222146269945,219.57555722514584,None,,4.126694877621672,3046.0,1
Sandstone,4.153064799881829,420.51874666289,None,0.2563127132609458,,1110.0,0
Sandstone,,,Fault,,0.9224446776063612,,0
Shale,4.120852379060227,,Fault,,,,0
Sandstone,25.751082201589757,200.86667087994843,None,0.6630288804436608,0.6641305222110766,3442.0,0
Sandstone,,,Anticline,,0.7628722933680493,3318.0,1
Shale,2.428491060670682,,Anticline,0.7006122236383164,1.8985261132194435,,0
Shale,24.988121769559832,837.1851085176824,Fault,,1.5552588454780043,2214.0,0
Sandstone,14.13251188451776,,Anticline,,3.349593577353161,,0
Sandstone,20.66287622434096,,Dome,0.3219830872841239,3.978176460867336,,0
Limestone,25.156476210743797,,Anticline,0.3881709095177397,,,0
Limestone,29.57767976910053,,None,,2.3737783685670526,4188.0,1
Limestone,14.001842813038513,,Fault,0.3727527200671731,2.881715064907993,,0
Shale,0.5186413429008963,822.3170698910029,None,,4.436510529,3423.0,0
Sandstone,14.071201399978886,304.54972728735424,Anticline,,2.390639861204308,3179.0,1
Sandstone,,,Anticline,0.132796715,,,0
Shale,11.08062390268297,239.04948867162005,Dome,0.7928035347662441,,3296.0,1
Shale,15.369010406612418,497.1485671771149,None,0.5065986961834594,1.238859144510842,3837.0,0
Sandstone,,367.7078757942896,None,,4.986706677641488,3690.0,0
Shale,21.731590679941338,526.8723970694081,None,0.938495158,2.139190213476996,788.0,0
Limestone,29.86913500784425,616.6011788978451,Dome,0.099767123,,4130.0,0
Sandstone,23.667810718466384,,Dome,0.7319420550777613,2.178991874271645,4169.0,1
Limestone,29.94667351827152,65.85869935686127,Anticline,0.3083234218197314,2.030224662413441,530.0,0
Limestone,10.673793834629793,270.8256565313619,Anticline,,4.748427462847649,3081.0,0
Limestone,18.45273862109965,101.48507094002726,None,0.503062183,,4527.0,0
Shale,19.59868622704088,376.7736344452144,Dome,,4.682880420368659,,0
Limestone,,,Dome,,0.4095266961887694,3945.0,0
Limestone,10.20648715366004,743.0338645,Anticline,,,4430.0,1
Limestone,,,None,0.2983909218698807,4.520978180338841,,0
Sandstone,,838.6624894527029,None,,1.3664893336448811,4771.0,0
Shale,16.319193338549024,,Fault,,,1383.0,0
Limestone,16.425536521799835,965.4767785179718,None,0.8406006225041451,,,1
Shale,0.3201686354650235,,Fault,0.9126176982038638,1.651153001679175,1382.0,0
Sandstone,23.475004331408808,732.5718880272464,Anticline,,2.690663363814446,2762.0,1
Sandstone,16.87665603819142,199.452002,Dome,0.6207108637359489,,1175.0,0
Shale,,,Dome,0.527819191,,,0
Limestone,22.976052769875945,,None,0.1976065813908587,3.4821776827447835,,0
Sandstone,6.391059595297925,,None,0.7441995248606165,3.1437492659723114,,0
Limestone,1.5872229981199315,962.0319159569558,Anticline,0.5181339133443376,1.9661971586259708,,0
Shale,,128.6150207791464,Dome,0.4305594639799944,4.201648063316591,,0
Shale,20.987895990705844,680.9232662490342,Anticline,,1.7863946505202204,,0
Limestone,3.3715779687457745,889.2965141410352,Anticline,,,1749.0,0
Limestone,,776.6269187000811,Anticline,0.070330592,3.2940904910402677,,1
Limestone,9.078695488,417.4323902539091,None,0.8607197057335678,,,0
Shale,,173.2686382139375,None,0.4641417980634341,,,0
Shale,,,Anticline,,,2952.0,0
Shale,1.8427538777949803,,Fault,0.266716486,1.5597500459290805,2127.0,0
Shale,14.175463284587558,964.4248674006028,Dome,0.5950084216966989,4.803394189790293,3225.0,0
Shale,4.893440253500363,,Anticline,,0.0111627657205437,501.0,0
Limestone,1.800245777670354,,Anticline,0.9554621436287786,0.1066103674035634,,1
Shale,3.7384518956737423,,None,0.9833675603649452,2.970353271758468,1733.0,0
Sandstone,,364.92071629353774,Fault,,2.295315843777085,,0
Shale,5.316451706363761,961.5059915919592,Fault,0.068506806,4.455145093056261,3590.0,0
Limestone,15.054611266215328,740.1259337433745,Anticline,,,3198.0,0
Shale,,659.6687998560175,None,0.4146501777952039,4.875895681273455,,0
Limestone,26.14465625272165,,Anticline,0.066486803,1.595211214550785,,0
Sandstone,6.055255060912743,47.99201436133316,None,,,,0
Sandstone,7.908163194206443,976.9544854,Anticline,,0.0451227738359155,,1
Shale,,964.3734304427946,None,,1.9960025872580236,3086.0,0
Shale,21.68306028032387,,Dome,0.7361459716682507,1.5166232014029923,2923.0,0
Limestone,17.58624498571527,263.1072157036857,Fault,0.1258188499383126,,2076.0,0
Limestone,6.77518896670176,910.4359999623466,Anticline,0.1569783951306561,1.992203474311533,3426.0,0
Limestone,27.18302786041277,,Anticline,0.4481308598747677,2.40625641185786,1096.0,0
Limestone,12.537224513862284,626.2743326910683,None,,,,1
Limestone,,,Dome,,1.8344257581874448,1330.0,0
Shale,23.53609556054686,823.9867113584706,None,,4.4897378372458165,,0
Limestone,20.844827379843775,202.81581948507,None,,0.1125838803516188,3218.0,1
Sandstone,,345.9292199241532,Dome,,3.888077046792694,2492.0,1
Shale,19.20581605611096,684.3868155289772,None,0.6348213175298393,4.232551351923034,,0
Sandstone,,,Dome,0.6736333548384608,,4437.0,1
Limestone,4.111584084844663,734.9732975681239,Fault,,2.737721604471486,2954.0,1
Limestone,,895.5008713757999,Fault,0.7425931846422301,1.894049773856001,3464.0,1
Shale,12.78893152210278,20.07855794760122,None,0.1746383806863545,,,0
Limestone,6.112664575498313,595.6049807245323,None,,3.972005049459725,4254.0,1
Limestone,20.47797839343916,766.3556295937851,None,,0.6874977707871205,,0
Sandstone,12.212303381369408,836.1484646443813,None,0.383360519,3.5952886050683035,4514.0,0
Shale,19.43466914473307,797.2797297561937,None,0.2049610188775588,0.5694053461519683,1700.0,0
Sandstone,,297.61559540751614,Anticline,,,642.0,0
Limestone,25.37895768,324.9333294293467,None,0.1499166281434496,,3245.0,0
Limestone,24.11265708035288,,Dome,,3.108313506018077,,0
Sandstone,,785.9669711628461,None,,,,0
Shale,15.746999601775148,,Dome,0.8515308052874937,,,0
Sandstone,15.377517093975314,794.9346113955422,None,,4.406085769231054,2257.0,0
Sandstone,0.4055181509916017,,None,,,1572.0,0
Shale,29.86857179,48.56761234298115,Fault,,,,0
Shale,25.0924679,453.3153613818894,None,0.1506582319889182,4.619056349789275,,0
Sandstone,17.824255882693727,,Dome,0.6533947321528386,4.476597776786127,,0
Limestone,21.79490239012268,,Anticline,0.3963434458310367,0.9234902720568576,,0
Shale,,,Fault,,0.576129107,,0
Shale,,795.0029570659558,Fault,,,1312.0,0
Sandstone,1.1425890179795783,513.8672656340136,Anticline,,2.642464448,,0
Shale,,778.9594188,Dome,0.8068680434228418,,1043.0,0
Shale,,,Fault,,4.560373805125683,2640.0,0
Shale,,,None,0.667292182,3.662251654544681,3281.0,0
Limestone,3.4546736220861107,902.2739838175064,Fault,0.152732394,3.177446516366349,2970.0,0
Sandstone,,779.7968724124082,Fault,,4.997590657077265,4559.0,0
Limestone,25.82396810746485,607.2529479931276,Dome,0.1692159001394912,,2576.0,0
Limestone,19.97573298648832,887.0198176677837,None,0.8994998836588509,3.505414745706967,,1
Sandstone,20.900853343102455,,Dome,0.3732549590164754,3.7970572344344062,2948.0,0
Shale,19.974924829555874,20.299085130806105,Dome,0.4691259078935094,3.3535575311137222,2989.0,0
Limestone,17.252112572562446,973.9614705822066,Fault,0.2209132027965997,,3248.0,0
Limestone,,938.8213670365952,Fault,0.7154771286876792,,3216.0,0
Limestone,25.90670408994929,324.5270356704462,None,0.7070517267140926,1.5314349676316756,1596.0,1
Shale,23.237162495230947,950.7620372473652,Dome,,3.5514114224528397,2981.0,0
Sandstone,,65.02050301646214,None,,,,0
Sandstone,0.4054092691854771,,Fault,,,,1
Sandstone,4.267657193304463,32.588418199226496,None,,,,0
Shale,8.976960129031816,83.65234797917884,None,,4.848130095830979,,0
Limestone,9.397994297418313,,Anticline,0.4747550617686376,4.389618061166637,,1
Sandstone,16.68984021771238,225.0341247680805,Fault,0.3784750507273715,2.083934958,,0
Shale,,561.9630742,None,0.7228458753432891,,1100.0,1
Shale,16.120214905295434,894.2132104869287,Fault,0.045962297,3.587733841441669,,0
Sandstone,7.672311046449012,,None,0.6108386565849336,1.874705731763235,842.0,0
Limestone,,,Dome,0.1757725100474607,3.886708945221773,,1
Limestone,9.876918460241836,456.4106336802527,Anticline,0.3504225718160924,,1509.0,0
Limestone,,447.1527020472782,Anticline,,,2700.0,0
Limestone,1.9673721793990893,,Fault,0.052111329,4.004823823839091,,0
Shale,12.4843610292182,,None,,,4696.0,0
Shale,0.154188827566809,913.4995252,None,,,2204.0,0
Shale,19.003923577073177,,Anticline,,3.030968123671645,2801.0,0
Sandstone,,,Anticline,0.237657811527138,3.5446139869493343,3617.0,0
Sandstone,22.91889588976854,878.8713887,None,0.4249723732990934,0.4895416014974912,,0
Limestone,13.85775612617205,251.40532406152795,Anticline,0.8564264888586445,4.967170246847806,,1
Shale,,,Fault,,0.6739654319126015,1230.0,0
Shale,,,None,0.9198480247021956,2.593831144422252,4075.0,0
Sandstone,21.02597097376286,324.3054954558985,Dome,,1.7001206764798988,1312.0,0
Limestone,20.00315729351692,,None,,,500.0,0
Shale,17.13999014915786,416.6348542316326,None,0.7165485499146202,1.2551892523820551,4789.0,0
Sandstone,,,Anticline,0.5570068206893427,1.3600152796559457,3659.0,0
Sandstone,25.51130757899117,758.3183208947813,Dome,,2.7384269643865435,2923.0,0
Limestone,10.244082198253272,93.46289041516724,None,0.2851957483051497,0.2888959603155466,3635.0,0
Limestone,9.341458197,,Anticline,,3.411228155247091,2587.0,1
Sandstone,22.440142091142103,,Fault,,4.094535567687299,,0
Shale,9.17440533850992,,None,,4.708765689557922,3712.0,0
Sandstone,,15.262704704146524,Anticline,,,,1
Shale,2.0798499116329427,,Anticline,0.2883414277946858,4.569990880198577,2254.0,0
Sandstone,8.003161908717718,,None,0.9348617942523624,1.5147904059781814,,0
Sandstone,10.846241962621155,185.74109275404464,None,0.7953253540081879,4.413620721372294,,0
Limestone,2.1716819479293106,751.6203987649673,Anticline,,,,0
Limestone,9.382233485652003,,Fault,0.2507319775120247,,4772.0,0
Sandstone,12.744855995307017,,Dome,0.2253287263287753,,,0
Limestone,25.13619810358088,96.55295095645069,Anticline,0.4878248502545447,,3673.0,0
Shale,27.38793014,674.3843943009421,Fault,,3.7976316799421497,4612.0,0
Limestone,,212.58748929296615,Dome,0.1577436728855272,3.364001390922396,,0
Shale,8.140978906170316,816.0394004899447,Fault,0.2594880232378819,0.7253166804632694,,0
Shale,,540.7539484,Anticline,0.2708391648379551,4.602586339236048,1221.0,1
Sandstone,25.117890214155263,360.52271515680025,Anticline,,0.9399665981484224,3952.0,1
Sandstone,,989.9906343741916,Dome,0.0293176087787859,1.9930047772045216,4028.0,0
Sandstone,1.656675622290854,794.0494495749934,Anticline,,,807.0,0
Limestone,1.6131693498595012,427.7053985173428,Anticline,,0.9356860429891072,790.0,0
Sandstone,26.474105848294062,,None,,,,0
Limestone,8.631553034700879,,Dome,0.372157428,,,0
Limestone,,,Anticline,,,4551.0,1
Limestone,13.363587892028637,980.0061211798222,Anticline,0.8659659535008205,,,1
Sandstone,,216.01749937362692,Fault,,,,0
Sandstone,9.530840926414864,817.5950428138415,Dome,0.4289951106401645,4.347284703290246,2389.0,0
Sandstone,15.440085721554826,,Dome,0.084694212,0.4226438782175323,3366.0,0
Sandstone,7.890775072283521,,Fault,,1.389636560214571,,0
Sandstone,19.74247754247571,,Dome,0.1440203580516995,4.696180049532559,,0
Limestone,,357.0092277277172,Fault,,2.0383622907405794,,1
Limestone,20.07797387530973,892.1380852943712,Anticline,,4.875713496930505,,0
Limestone,9.729866374,423.3360183111499,Dome,,,3602.0,0
Limestone,,,None,,,2613.0,0
Shale,27.082913638935263,580.4584494130215,Dome,,0.1688278861023262,1972.0,0
Limestone,,,None,0.3281085611065191,0.4162239068430029,,0
Sandstone,13.472501780283402,155.26052939565238,None,0.08051501,,,0
Limestone,,,None,,,,0
Limestone,18.669089372220785,,Fault,0.800509646,4.4508165306938015,3825.0,1
Sandstone,,,Anticline,0.612402908,,,1
Sandstone,15.590550934511306,,None,0.031379688,0.1468314973402384,4680.0,0
Sandstone,7.3955971691394895,914.5431932300604,Dome,0.4594415118736513,,,0
Shale,,,Anticline,,3.5458662657979474,,0
Sandstone,24.44381002570976,,Fault,0.7370186364578603,4.1159799847010605,,1
Sandstone,14.506495523711072,256.1550104309914,Anticline,0.7167099074051587,,597.0,1
Limestone,17.848604663424318,685.1696246997369,Fault,0.6070867812025507,0.9840117294700824,,0
Shale,,,Fault,,4.730449253970458,,1
Shale,15.656529844738294,438.5259999986058,Anticline,0.7145834712104601,3.344087969800829,,0
Sandstone,6.516926593590324,,Anticline,0.3816110738671604,2.150753764868787,2337.0,0
Sandstone,,,Dome,0.222446167759865,1.3996888581513345,1265.0,0
Shale,9.711924768,,Dome,,1.5788377961258526,,0
Shale,25.332070295715965,473.4411304896044,Fault,0.9168305757134468,1.470095355968717,,1
Limestone,26.13794055810472,,Dome,,,3785.0,0
Shale,14.481851624303502,479.7968042135943,Fault,0.9088182628016864,4.826207544557667,,0
Sandstone,25.73292437358088,265.2076853794598,Fault,0.5981178785355357,1.7196384827603894,4730.0,1
Limestone,24.1724067653436,777.5561115855855,None,0.8246156607450085,,,1
Sandstone,27.528020887857007,366.6304118816459,None,,2.8614384697212865,,1
Shale,24.170261371281125,326.5182467341028,Dome,,0.8310774726170594,,0
Sandstone,5.170476424348899,207.69599195605485,None,0.565449235,4.984532073523976,1421.0,0
Limestone,16.534240085842015,696.9873494815862,Fault,,,,0
Limestone,,220.77947276438857,Dome,0.3556333218073557,,3325.0,0
Shale,,,Anticline,0.71380865,0.3074583560145477,4794.0,1
Shale,,,Fault,0.4695770484256961,4.628367469645987,4881.0,0
Sandstone,10.762672860638212,82.40848733196727,None,,,4468.0,0
Shale,9.225893865,,Anticline,0.8731025656089301,,2775.0,0
Limestone,15.433573032046183,527.2211045776162,None,,4.4463257741247375,3697.0,1
Sandstone,12.825226727779487,454.9553415301824,Fault,0.15124025,4.564205794779278,4029.0,0
Sandstone,20.00806252671651,592.5311131146675,Fault,0.5523233686554994,,,0
Limestone,,434.1724273761256,Anticline,,4.863735152107712,,0
Sandstone,18.301300363732544,180.5134015566517,None,0.958577682,3.5098430162173906,4061.0,1
Sandstone,,,Fault,,,,0
Limestone,1.2320451837121629,470.8136523269735,None,0.4193366573987367,,526.0,0
Shale,10.791595857308089,510.4225629122408,Dome,0.9033968005033816,0.342728995504159,,0
Limestone,10.07530461117948,,Dome,0.055151124,2.078136192687966,1897.0,0
Shale,5.387993443202878,523.6069827933181,Fault,0.4482771458307305,4.740262714604359,,0
Limestone,10.250237214553623,801.5708776255838,None,,,,0
Shale,25.680032246794585,,Fault,0.770525279,4.3644392498015785,4181.0,1
Sandstone,9.497602797259535,,Fault,0.3537959854689051,,4632.0,0
Limestone,16.614703219011766,,Anticline,0.077320245,0.069077382,4273.0,0
Sandstone,,112.48233084190052,Anticline,,,,0
Sandstone,,520.4781259128849,None,,2.7939755771530104,1336.0,1
Shale,22.45082500285859,,Anticline,0.1903609380056821,,4816.0,0
Sandstone,17.62043373729084,754.7170035272349,Dome,0.1400680054965923,2.024646099702137,2106.0,0
Sandstone,1.9275816886383312,889.3488993892987,Anticline,0.5247980137199302,,3599.0,0
Limestone,,,None,0.043167514,1.4499770158665086,,0
Sandstone,3.9740686205356415,,Dome,0.7826827605564662,2.702765591409129,2488.0,1
Limestone,,537.4720765968727,None,,,,0
Sandstone,,,Anticline,,1.9740160000233309,,0
Shale,4.264225607937532,525.5388063205048,Fault,,2.259395283518348,,0
Sandstone,5.849902125630592,,Fault,0.4393163078576527,4.787793142528651,,0
Shale,,,Fault,0.9004116380886182,,3678.0,0
Limestone,6.297541372441545,705.5783404152731,Anticline,,4.611088012,2289.0,1
Sandstone,8.374323996669133,29.455326738722245,None,0.048744855,3.628479932329536,2907.0,0
Shale,25.90439684738439,451.4564308507653,None,0.2511002237065345,,,0
Shale,1.098890927964582,194.1852312691761,Dome,,,2966.0,0
Shale,,331.050553395308,Fault,,,1816.0,0
Shale,1.2086683720362634,,Dome,0.83673757,3.596612769023601,1768.0,0
Sandstone,17.940273519862487,,Dome,,3.790915551350835,,0
Shale,,219.75115697869552,None,0.7487236352966626,1.402790585864198,4530.0,0
Shale,20.44380346275816,225.61373614325652,None,0.7721756842822425,2.914901011482576,,0
Shale,,174.21589156048844,None,0.2228005374084801,1.822777444105292,2535.0,0
Shale,18.78967054968585,,Anticline,,1.9125711223614883,2863.0,0
Limestone,26.832131659455214,318.93674228214144,Anticline,,1.5995149675286369,,0
Sandstone,27.841552506865444,55.21691420398422,None,0.080063663,1.2094815202972398,3596.0,0
Shale,7.526204151483316,47.49497969784901,None,0.1400004827007425,,611.0,0
Shale,3.349077881881848,,Dome,0.0282310529490681,2.1923456764746407,,0
Shale,4.148495202142431,220.04643589098748,None,,2.694752554206594,,0
